Accuracy,Precision,Recall,F1,ROC_AUC,Prediction_Time,Model,Samples,Seed,Training_Time
0.78,0.8333333333333334,0.8571428571428571,0.8450704225352113,0.7750000000000001,0.010630149000462552,XGBoost,750,2024,0.12112894199981383
0.785,0.8169934640522876,0.8928571428571429,0.8532423208191127,0.7796428571428571,0.01341798699922947,LightGBM,750,2024,0.1718481600000814
0.76,0.7948717948717948,0.8857142857142857,0.8378378378378378,0.7725000000000001,0.010461648999807949,CatBoost,750,2024,0.40675834200010286
0.77,0.8133333333333334,0.8714285714285714,0.8413793103448276,0.7955952380952381,0.658709798000018,TabPFN,750,2024,0.6585663410005509
0.7,0.7,1.0,0.8235294117647058,0.44529761904761905,0.009812066000449704,XGBoost,10,777,0.035606585999630624
0.7,0.7,1.0,0.8235294117647058,0.5,0.01014805900013016,LightGBM,10,777,0.017098039999837056
0.68,0.7111111111111111,0.9142857142857143,0.8,0.5775000000000001,0.011419557000408531,CatBoost,10,777,0.27082996900026046
0.7,0.7083333333333334,0.9714285714285714,0.8192771084337349,0.5933333333333334,0.6663726209999368,TabPFN,10,777,0.6365499140001702
0.68,0.7209302325581395,0.8857142857142857,0.7948717948717948,0.6012500000000001,0.00994875000014872,XGBoost,20,777,0.04114877900065039
0.7,0.7,1.0,0.8235294117647058,0.5,0.009693682000033732,LightGBM,20,777,0.015930735999972967
0.68,0.7159090909090909,0.9,0.7974683544303798,0.6601190476190476,0.011421100000006845,CatBoost,20,777,0.32449988100051996
0.7,0.7061855670103093,0.9785714285714285,0.8203592814371258,0.5991666666666666,0.6851235729991458,TabPFN,20,777,0.6243317050002588
0.595,0.7092198581560284,0.7142857142857143,0.7117437722419929,0.5436904761904762,0.009976207999898179,XGBoost,35,777,0.04775154599974485
0.7,0.7,1.0,0.8235294117647058,0.5,0.009236603999852377,LightGBM,35,777,0.016183246000764484
0.72,0.7282608695652174,0.9571428571428572,0.8271604938271605,0.6546428571428572,0.010730393999438093,CatBoost,35,777,0.3313479210000878
0.7,0.7,1.0,0.8235294117647058,0.6054761904761905,0.6694972200002667,TabPFN,35,777,0.6396599949994197
0.67,0.7402597402597403,0.8142857142857143,0.7755102040816326,0.663452380952381,0.009965363999981491,XGBoost,50,777,0.048474661000000197
0.68,0.7533333333333333,0.8071428571428572,0.7793103448275862,0.6855357142857142,0.010371436999776051,LightGBM,50,777,0.025830184999904304
0.71,0.7383720930232558,0.9071428571428571,0.8141025641025641,0.6715476190476191,0.010482990000127757,CatBoost,50,777,0.3433362109999507
