Accuracy,Precision,Recall,F1,ROC_AUC,Prediction_Time,Model,Samples,Seed,Training_Time
0.7952707544272699,0.5826001955034213,0.5098374679213002,0.5437956204379562,0.8406175997966578,0.056673332999935155,CatBoost,100,42,0.24801510399993276
0.7948612959361244,0.5695833333333333,0.5846877673224978,0.5770367243562685,0.8269459120860879,2.372104054000147,TabPFN,100,42,0.6294764970000415
0.8002866209438019,0.5821656050955414,0.586398631308811,0.5842744513104624,0.8329936240328617,0.058342826999933095,XGBoost,150,42,0.06501962899983482
0.8038693827413246,0.5895585738539898,0.5940975192472199,0.5918193438432041,0.8342501225129186,0.09572925199995552,LightGBM,150,42,0.04380376999984037
0.8251612242808886,0.6452952029520295,0.5983746792130026,0.6209498446515757,0.8707238904738537,0.057258109999793305,CatBoost,150,42,0.2754034849999698
0.8135940219060293,0.6114704614057783,0.6065012831479898,0.6089757354520078,0.8478909301760975,2.4787911200000963,TabPFN,150,42,0.6427411659999507
0.8100112601085065,0.6251298026998962,0.5149700598802395,0.5647279549718575,0.8490582707933232,0.06391607999989901,XGBoost,250,42,0.07848532499997418
0.8044835704780428,0.6082995951417004,0.514114627887083,0.5572554473806213,0.8404453564754681,0.10777316299981976,LightGBM,250,42,0.062082639999971434
0.8405159176988433,0.7035490605427975,0.5765611633875107,0.6337564645039963,0.8844834697638577,0.055189552999991065,CatBoost,250,42,0.3233719290001318
0.8259801412631794,0.6544046466602129,0.5782720273738238,0.6139872842870118,0.8759633394840171,2.5088194960001147,TabPFN,250,42,0.8825327330000619
0.8315078308936431,0.6661863592699327,0.5932420872540634,0.6276018099547511,0.8703202338618226,0.06640764300004776,XGBoost,500,42,0.10220899800015104
0.8319172893847886,0.6736526946107785,0.5774165953806673,0.6218332565637955,0.8693061135356601,0.12468043400008355,LightGBM,500,42,0.11962753399984649
0.847169618179957,0.7215521761929733,0.5885372112917023,0.6482921083627797,0.8943929431637906,0.052197300999978324,CatBoost,500,42,0.3543687220001175
0.8393899068481933,0.6828340466000951,0.6142001710863987,0.6467011934249043,0.8913854049787271,2.648534054000038,TabPFN,500,42,0.6534600070001488
0.8353976865595251,0.6696096654275093,0.61633875106929,0.6418708240534521,0.8762710175703728,0.06753814199987573,XGBoost,750,42,0.11066841499996372
0.8378544375063978,0.6795238095238095,0.6103507271171942,0.6430824695808923,0.8803945831159067,0.14454767800020818,LightGBM,750,42,0.1658966820000387
0.8509571092230526,0.7325949367088608,0.5940975192472199,0.6561171469059991,0.8972050995764973,0.05084839899996041,CatBoost,750,42,0.3753082319999521
0.846043607329307,0.7076693227091634,0.6077844311377245,0.6539346525540727,0.8945036854027109,2.7989478219999455,TabPFN,750,42,0.663601041999982
0.8323267478759341,0.664783427495292,0.6039349871685201,0.6329000448229494,0.8791260837227443,0.06667643600007978,XGBoost,1000,42,0.11826354300001185
0.8352953219367386,0.6697717745691663,0.6150556030795552,0.6412486064659978,0.8833542327652212,0.14529256700006954,LightGBM,1000,42,0.1674067940000441
0.8515712969597707,0.7336842105263158,0.5962360992301112,0.6578574799433695,0.9007270078333441,0.04908934400009457,CatBoost,1000,42,0.3921881819999271
0.8489098167673252,0.724012474012474,0.5958083832335329,0.6536837165649929,0.8983822538900513,2.96115303900001,TabPFN,1000,42,0.6489544060000298
0.8407206469444161,0.6863679694947569,0.6159110350727117,0.6492335437330928,0.8854729839012788,0.07272208999984286,XGBoost,1500,42,0.14289669200002209
