Accuracy,Precision,Recall,F1,ROC_AUC,Prediction_Time,Model,Samples,Seed,Training_Time
0.8763684617936526,0.2857142857142857,0.03780718336483932,0.0667779632721202,0.6895970469204427,2.227844690999973,TabPFN,10,123,0.6479708780002511
0.8830034280659074,0.0,0.0,0.0,0.5,0.0380639479999445,XGBoost,20,123,0.034729425000023184
0.8830034280659074,0.0,0.0,0.0,0.5,0.032491709999703744,LightGBM,20,123,0.015474284999982046
0.8828928452947031,0.3333333333333333,0.000945179584120983,0.001885014137606032,0.6753691053523087,0.04158171500012031,CatBoost,20,123,0.29763232200002676
0.8830034280659074,0.0,0.0,0.0,0.7309644856317314,2.2117505520000122,TabPFN,20,123,0.6384482409998782
0.8636514431051642,0.0892018779342723,0.017958412098298678,0.02989771833202203,0.5047953807529004,0.03962526800023625,XGBoost,35,123,0.04419720600026267
0.8830034280659074,0.0,0.0,0.0,0.5,0.03458052099995257,LightGBM,35,123,0.015468925000277522
0.8854362490324007,0.671875,0.04064272211720227,0.0766488413547237,0.6877086408471461,0.04230568000002677,CatBoost,35,123,0.3150118119997387
0.8830034280659074,0.0,0.0,0.0,0.6848901472870328,2.2531986599997254,TabPFN,35,123,0.6835604739999326
0.8558000663496628,0.3078125,0.18620037807183365,0.232037691401649,0.7106099219590607,0.04123151899966615,XGBoost,50,123,0.04411588299990399
0.8680747539533341,0.3020527859237537,0.09735349716446125,0.1472480343102216,0.7268628678772697,0.054575692000071285,LightGBM,50,123,0.02332248900029299
0.8933982085591065,0.6546052631578947,0.1880907372400756,0.2922173274596182,0.7335850655707239,0.044460446999892156,CatBoost,50,123,0.3349650529999053
0.893177043016698,0.6503267973856209,0.1880907372400756,0.29178885630498536,0.7064883589622792,2.26523644100007,TabPFN,50,123,0.6407794700003251
0.8880902355413026,0.5664739884393064,0.18525519848771266,0.2792022792022792,0.7127731817573829,0.038528711999788356,XGBoost,75,123,0.04566768399990906
0.8511555899590844,0.26996805111821087,0.15973534971644612,0.2007125890736342,0.6979536891596128,0.0655184070001269,LightGBM,75,123,0.028605537999737862
0.893177043016698,0.6503267973856209,0.1880907372400756,0.29178885630498536,0.7646174952326726,0.04177137600026981,CatBoost,75,123,0.3329402500003198
0.893177043016698,0.6503267973856209,0.1880907372400756,0.29178885630498536,0.7834579960298907,2.29121919399995,TabPFN,75,123,0.6380272759997752
0.8841092557779497,0.5089605734767025,0.2684310018903592,0.35148514851485146,0.783716455594315,0.03984443300032581,XGBoost,100,123,0.050375011999676644
0.8625456153931218,0.3592085235920852,0.22306238185255198,0.27521865889212827,0.7542758574974581,0.07068634600000223,LightGBM,100,123,0.03329776000009588
0.8937299568727193,0.6439169139465876,0.2051039697542533,0.3111111111111111,0.8127584447682504,0.040820802000325784,CatBoost,100,123,0.3481606400000601
0.8946146190423532,0.6356589147286822,0.23251417769376181,0.34048442906574394,0.8563447768914542,2.307791982999788,TabPFN,100,123,0.6476682399998026
0.8821187658962734,0.49356913183279744,0.29017013232514177,0.36547619047619045,0.8204680799182777,0.039245607999873755,XGBoost,150,123,0.053686403000028804
0.8758155479376313,0.4567243675099867,0.32419659735349715,0.37921503593145384,0.8106976928622073,0.08758114100010062,LightGBM,150,123,0.05133462100002362
0.8958310295255999,0.6479591836734694,0.24007561436672967,0.3503448275862069,0.8768964255995114,0.04258811899990178,CatBoost,150,123,0.3536081020001802
0.8988167643481145,0.6557734204793029,0.2844990548204159,0.3968358602504944,0.8898107628552117,2.3673045639998236,TabPFN,150,123,0.6598233469999286
0.8830034280659074,0.5,0.2589792060491493,0.3412204234122042,0.8094339220632258,0.040690468000320834,XGBoost,250,123,0.06582526400052302
0.8810129381842309,0.48132780082987553,0.21928166351606806,0.3012987012987013,0.7975317614667389,0.1026001449999967,LightGBM,250,123,0.0679321899997376
0.8962733606104168,0.6083032490974729,0.31852551984877125,0.41811414392059554,0.8819834685309056,0.04129404200011777,CatBoost,250,123,0.38551751500017417
0.898595598805706,0.6342857142857142,0.31474480151228734,0.42072015161086546,0.8930513616622852,2.4311888439997347,TabPFN,250,123,0.6527729480003472
0.883777507464337,0.5058823529411764,0.2844990548204159,0.3641863278886872,0.8318341455446354,0.04419172500001878,XGBoost,500,123,0.08603081699948234
0.8835563419219286,0.504835589941973,0.24669187145557656,0.3314285714285714,0.8340023176726683,0.12289585700000316,LightGBM,500,123,0.1194307209998442
0.8973791883224593,0.625968992248062,0.3052930056710775,0.4104193138500635,0.8911894111477924,0.039413065999724495,CatBoost,500,123,0.38116883000020607
0.9010284197721995,0.6495412844036698,0.33459357277882795,0.4416718652526513,0.9016059175225759,2.575189774000137,TabPFN,500,123,0.6472452650004925
0.8845515868627668,0.5122377622377622,0.276937618147448,0.3595092024539877,0.8480747218615243,0.046353454000382044,XGBoost,750,123,0.10536233099992387
0.8896383943381622,0.5572519083969466,0.27599243856332706,0.3691529709228824,0.858127301544839,0.1330082879994734,LightGBM,750,123,0.1955076360000021
0.8949463673559659,0.6244239631336406,0.2561436672967864,0.3632707774798928,0.8953399154605811,0.040300472999661,CatBoost,750,123,0.418663321999702
0.9016919163994249,0.6628131021194605,0.32514177693761814,0.4362714013950539,0.9126245689874565,2.738909319999948,TabPFN,750,123,0.6396658069998011
0.887316156142873,0.5322314049586777,0.30434782608695654,0.3872519542994588,0.862140023886943,0.04613439400054631,XGBoost,1000,123,0.11691481500020018
0.8910759703638174,0.5722772277227722,0.2731568998109641,0.36980166346769033,0.8664898622535401,0.13378413899954467,LightGBM,1000,123,0.1798487500000192
0.8982638504920933,0.6533333333333333,0.277882797731569,0.38992042440318303,0.903137854176013,0.0408842580000055,CatBoost,1000,123,0.42599483899994084
0.9011390025434037,0.6673469387755102,0.30907372400756145,0.42248062015503873,0.9197061361508405,2.953479781999704,TabPFN,1000,123,0.6485683780001636
0.8936193741015149,0.5836236933797909,0.3166351606805293,0.4105392156862745,0.8713499910631111,0.0502681260004465,XGBoost,1500,123,0.15009306100000686
0.8921817980758597,0.5812133072407045,0.28071833648393196,0.37858508604206503,0.8811586706170479,0.1290929540000434,LightGBM,1500,123,0.19729876099972898
0.8966051089240297,0.6339869281045751,0.27504725897920607,0.38365194462755436,0.911402049921107,0.04028117800044129,CatBoost,1500,123,0.48301671300032467
0.900807254229791,0.6575342465753424,0.31758034026465026,0.42829827915869984,0.9222677681333029,3.2944170139999187,TabPFN,1500,123,0.6603576519992203
0.8958310295255999,0.5876132930513596,0.3676748582230624,0.45232558139534884,0.8871170306328144,0.05040292700050486,XGBoost,2000,123,0.17250949299977947
0.8977109366360722,0.6074313408723748,0.3553875236294896,0.44841979725700654,0.8920335032723219,0.13006368700007442,LightGBM,2000,123,0.19490601799952856
0.9010284197721995,0.6489945155393053,0.33553875236294894,0.4423676012461059,0.9176102877204777,0.041350085999511066,CatBoost,2000,123,0.5088205900001412
0.9039035718235099,0.6567164179104478,0.3742911153119093,0.4768211920529801,0.9281572371637272,3.6573286399998324,TabPFN,2000,123,0.6539294009999139
0.8979321021784806,0.5901201602136181,0.41776937618147447,0.4892086330935252,0.8979992021903074,0.04923047499960376,XGBoost,3000,123,0.19136141700073495
0.8968262744664381,0.5869262865090403,0.3988657844990548,0.47495779403489025,0.9004598650825686,0.11098437500004366,LightGBM,3000,123,0.22197744799996144
0.9037929890523057,0.6511254019292605,0.3827977315689981,0.48214285714285715,0.9212874328401671,0.03933738099931361,CatBoost,3000,123,0.5732943840002918
0.9096538759261307,0.6630581867388363,0.46313799621928164,0.5453533667223149,0.9313577087473797,4.348705162999977,TabPFN,3000,123,0.6520018530000016
0.8945040362711489,0.5687830687830688,0.4064272211720227,0.474090407938258,0.9000146778044371,0.05022970800018811,XGBoost,4000,123,0.25155526799971994
0.8974897710936636,0.5984962406015037,0.3761814744801512,0.4619849100406268,0.9057566585741459,0.11550919499950396,LightGBM,4000,123,0.2722844609997992
0.9036824062811014,0.6496,0.3837429111531191,0.48247177658942364,0.9213156047551351,0.0408123360002719,CatBoost,4000,123,0.6459966439997515
0.9065575583324118,0.6374193548387097,0.4669187145557656,0.5390070921985816,0.9314063585669256,5.2410317640005815,TabPFN,4000,123,0.6690026810001655
0.8997014265177485,0.5984354628422425,0.43383742911153117,0.503013698630137,0.9096700689975179,0.06808318399998825,XGBoost,6000,123,0.26712010899973393
